your chin has a forehead.,angry
Even your tits have acne.,angry
God hates your long face.,angry
You need an ass whooping.,angry
Your face is like a Fiat.,angry
Your face is just as bad.,angry
You make a beard look gay,angry
You remind me of a thumb.,angry
I like your third eyebrow,angry
Your nose ring is stupid.,angry
Your nose defies gravity.,angry
You have triceratops legs,angry
Change your fucking hair.,angry
You have lower case eyes.,angry
Your chin hairs are cute.,angry
Your hair looks like yarn,angry
You look like an asshole.,angry
Stop cutting your own hair,angry
Even your fingers are fat.,angry
You have a giant forehead.,angry
your nose has its own face,angry
Your face is like 45% nose,angry
You have Lego person hair.,angry
Your eyebrows don't match.,angry
Go wash your fucking face.,angry
Bet you have a small dick.,angry
Your hair looks like shit.,angry
Your hair looks like Ramen,angry
And your forehead is a 6.0,angry
You have a face for books.,angry
Stop chewing on your foot.,angry
what the fuck is your hair,angry
Your eyes have ball sacks.,angry
You got the body of a pear,angry
"too many chins, you fatass",angry
You look like you sell ass,angry
Your teeth look dangerous.,angry
You arms are way too long.,angry
"Dude, you need a hair cut.",angry
Ugly become has your face.,angry
Your teeth say white trash,angry
Your facial hair is pointing at an idiot.,angry
Ps duck face makes you look like a vapid idiot.,angry
"Nice acne chubbs, you look like a fucking idiot.",angry
Anything to beat that stupid smile off your face.,angry
I would roast you if I knew what gender you were.,angry
"Looking at your face, I honestly want you to die.",angry
You look stupid enough to have designed that dress.,angry
Your face was in a horrible trash-compactor accident.,angry
Your necklace is as stupid as that look on your face.,angry
Someone already did their worst on your stupid haircut,angry
"Apparently, you don't need gender to be a stupid bitch.",angry
"Ugly, stupid and cant even reach your dick to masturbate.",angry
They tossed you in the back with the garbage where you belong.,angry
Looks like the same idiot that cut your shorts trims your goatee.,angry
God your beard looks like it smells like hot garbage and semen...,angry
You look like the kind of idiot who thinks forehead is two words.,angry
i want to punch your stupid glasses and then shave your shitty head,angry
Making stupid faces doesn't hide ugly as well as you think it does.,angry
"God I hope your stupid fucking hair and makeup is part of a ""phase"".",angry
"You look even stupider with your head upside down, you stupid idiot.",angry
That stupid mustache makes you look like a paedophile with stupid mustache.,angry
don't make that stupid face just because you are insecure about your looks.,angry
Are they trying to get away from the stupid shit that comes out of your mouth?,angry
I imagine you have a personality that is equivalent to a flat garbage truck tire,angry
"It's no wonder you're so stupid, your brains are growing on the outside of your head.",angry
"But then I looked at that dopey-ass, idiotic smile on your balloon-inflated face and decided to my good-deed for the day.",angry
Your fingers repulse me almost as much as your father is disappointed to have an idiot like you come out of his slut of a wife.,angry
"You have the face of an idiotic stoner cashier, but the haircut and shirt of the bitchy customer who wants to speak to his manager.",angry
"You are very handsome :) Beautiful eyes, Lovely face shape, Nice nose, Good strong chin plus you look really kind and smart.",delight
"If I saw you walking down the street my first impression would be of someone who's smart and kind, and definitely fun.",delight
"You're obviously hella smart, and with that sparkle in those eyes and that cheeky smile you're going to be just fine.",delight
Yes you’re beautiful but when i see those eyes i can say you’re smart and wise when it comes to make discussions.,delight
"You got that serious, smart look going on right now and I bet when you smile you make everyone smile with you.",delight
"You also look strong and have smart eyes, and I really know you’ll get through this stronger than ever.",delight
"As well as smart, kind, sweet, gentle, strong, caring, a good person, and many more positive things!",delight
"What I can say from going back a few pages is that you seem like a smart, compassionate young woman.",delight
"Your complexion is amazing and you look like you are a good combination of smart, kind, and funny.",delight
"You're so smart, funny, fun, exciting.... and use information you know about them to back that up.",delight
"I like your hairstyle and glasses combo, makes you look like a handsome, smart, young Clark Kent.",delight
"Also your nice smile is infectious, have a good day and stay away from that cesspool roastme",delight
Theres a very real charm to your smile that you might not see but I can and i think most do.,delight
"You are calmly beautiful, if I saw your face everyday my life would be significantly better.",delight
"Your hair looks awesome by the way mate, but it will be your self belief that impresses her.",delight
It takes a strong person to accept therapy and to take their mental health into their hands.,delight
"I love your new haircut, it really brings out your cute facial features and beautiful smile!",delight
"I love your hair, it has that look of attractive messiness that people work hard to achieve.",delight
"Besides, you must be a very smart guy to be studying the kinds of physics that you are.",delight
"Your hair are awesome.Your Aura is sweet, kind and smart which attracts intellectuals.",delight
"In fact, based on your post history, you’re incredibly smart and so kind and generous.",delight
"You definitely look like a smart and capable person, time will get you back on track!",delight
"wow, you're so pretty, hair is perfect, style on point, and clearly smart and driven.",delight
"You look real smart bro, keep your head up because you look like genius potential.",delight
"I'd wager you're one of the guys that's handsome, kind, smart *and* accomplished.",delight
You're beautiful and smart and deserve all the love and happiness in the world.,delight
"I get from your face that you are probably really smart, it shows in your eyes.",delight
"Dude, you look like a smart, kind-hearted, sensitive man in a world of cynics.",delight
"You’re actually really pretty, your hair rocks, and I bet you’re super smart.",delight
"You look like you are smart, and kind, and engaged with the world around you.",delight
"Well done :) You look like a sweet, kind, smart, beautiful, and young person.",delight
"you made it this far, you're smart, you're capable, and you have nice eyes.",delight
You have piercing blue eyes and look smart (and intelligent) in that suit!,delight
"You look and sound like a totally mature, smart, cute, and kind young man.",delight
"You seem like a really nice, kind and smart man so enjoy your “nerdiness”.",delight
"You look kind, and thoughtful, and smart, and I’d kill to have your lips.",delight
"Learn her story and hear her heart, And find out that she's super smart.",delight
You’re a good looking guy with clearly a good heart and seem very smart.,delight
The reason you figured out the scam beforehand is because you're smart!,delight
"You have honest and kind eyes, and I bet you are pretty smart as well.",delight
"You look like a bright young man, both in smarts and in personality.",delight
You look like a kind and smart dude and you have made it this far.,delight
":) You seem like a smart, kind, positive, and resourceful person.",delight
"What a fantasticly quizzical expression, and such a smart beard!",delight
"I love the shape of your face, it makes you look smart and cute.",delight
"You're smart, beautiful and you don't need his dumb ass anyway.",delight
You seem like a smart dude who will kick this semester's ass.,delight
I adore your hair and you come across as very cute and smart.,delight
Now to make you smile: you are a smart and hard-working guy.,delight
"You have a lovely smile, and you are obviously really smart.",delight
You’ve got such a great complexion and a symmetrical face.,delight
"You look so cheerful and happy, keep a smile on your face.",delight
Very masculine facial features and well sculpted brows!,delight
It also looks like your shoulders are nicely developed.,delight
Your smile radiates through me and brings me happiness.,delight
You're smile is like a ray of sunshine on a cloudy day.,delight
"You have a joyful, friendly face and an engaging smile.",delight
"You look like a smart dude, you'll figure things out :)",delight
I think you have the prettiest smile I've seen all day!,delight
"You seem like a smart, caring, and kind individual.",delight
"You have great hair, and you look smart and kind.",delight
"I like your haircut man, looks smart but stylish",delight
"Your freckles are cute, i have freckles too :)",delight
You are very pretty and you have amazing eyes.,delight
Your eye makeup complements your hair so well!,delight
I love your face and I hope your day is great!,delight
"First off, that dress looks incredible on you.",delight
Also you have amazing eyes and a lovely smile!,delight
You rock the short hair and have a cute smile.,delight
"Wow, your hair has the most beautiful texture!",delight
You have a beautiful smile and beautiful eyes!,delight
"But I will say, your beard and hair look great",delight
You have such kind eyes and a disarming smile.,delight
"You have nice skin, no dryness or acne at all.",delight
"Please keep holding on, you deserve happiness.",delight
"You're beautiful, and your skin looks perfect!",delight
Your eyes are pretty and your hair is amazing.,delight
Your hair color is perfect for your skin tone.,delight
You have beautiful blue eyes and healthy skin.,delight
"You have a great smile, you should smile MORE!",delight
Your smile and hair are both handsome as hell.,delight
You're a handsome dude with awesome full lips.,delight
I think you have a very handsome face as well.,delight
"You're very handsome, nice big sensitive eyes.",delight
"I hope that smile stays around, it looks nice.",delight
You are very good looking and have great arms!,delight
You are a good looking dude with a nice smile.,delight
"Second, you have such beautiful eyes and skin!",delight
"Glad to see you smiling, it looks good on you.",delight
I’d be surprised if you didn’t turn any heads.,delight
"I like your natural, relaxed, beautiful smile.",delight
"I dig your beard, it looks really nice on you!",delight
"I see a kind, powerful, smart person in there.",delight
"You are strong, smart, and have a sweet heart.",delight
Your eyes are smart and genuine and exciting.,delight
You have the most beautiful and sincere eyes.,delight
It really brings out the beauty of your eyes.,delight
You seem attractive and kind and goodnatured.,delight
You are pretty and your smile is beautiful.🌹,delight
Probably just because your eyes are gorgeous.,delight
You look like you have a great sense of humor,delight
"Umm, sweetie...what’s wrong with your hair?!?",delight
I hope life gives you reasons to smile again.,delight
Your beautiful soul shines through your eyes.,delight
"I wish you happiness, success, love, and joy.",delight
"You have kind eyes, and the best crow's feet!",delight
"you look confident, professional, and kind :)",delight
you hair is magic and your eyes are gorgeous.,delight
You have a warm smile that teaches your eyes.,delight
"I love your clothes so much, pls dress me omg",delight
"You have expressive eyes, and a pretty smile.",delight
"That's some gorgeous eyes, and fabulous hair!",delight
You've got the most bad-ass beard on the sub.,delight
Also your skin complexion/tone are so pretty.,delight
And I absolutely love the color of your hair!,delight
You seem like you have the soul of an artist.,delight
You're so pretty and you have beautiful eyes.,delight
And your lips are a beautiful feature on you!,delight
You look like a really kind and sweet person.,delight
I love your hair and those excellent glasses!,delight
"you just seem like such a kind and, wise soul",delight
"You are obviously brave, beautiful, and kind.",delight
Your eyes are gorgeous and I love your smile.,delight
You have lovely eyes and good bone structure.,delight
You have the hair of an ancient sumerian god!,delight
You have gorgeous eyes and a beautiful smile!,delight
Uhmm excuse me but...those are eyebrow goals!,delight
You just look so kind and pretty and smart.,delight
"You're smart, driven, kind, and gorgeous!!",delight
You look like you're smart and very kind.,delight
Great eyes and your style screams smart.,delight
"A million dollar smile, fun and smart?",delight
You look adorable and kind and smart.,delight
"I bet you’re kind, gentle and smart.",delight
You look incredibly smart and kind.,delight
"Love your style, smile and smarts!",delight
"You look like a kind, smart guy.",delight
You also look smart and kind.,delight
"You seem smart, and kind.",delight
You look kind and smart.,delight
You seem kind and smart.,delight
You have great lips!,delight
like ur eyebrows 8/9,delight
Your smile is great.,delight
i want your beard...,delight
Purple hair is dope.,delight
Your hair is pretty!,delight
Kind smile and eyes.,delight
I love the hair cut!,delight
Your hair is amazing,delight
That’s a pretty face,delight
That's a pretty face,delight
Love your brows too.,delight
"Love the beard, too!",delight
Your eyes smile too!,delight
Bruh those eyes tho!,delight
Dude the beard rocks,delight
You have good teeth!,delight
Dope style and hair.,delight
By the way nice eyes,delight
Your beard is epic.,delight
I like your hair :D,delight
You got me smiling.,delight
Such a warm face...,delight
the best smile ever,delight
You have good teeth,delight
You turn some eyes.,delight
I like your haircut,delight
Your face is yummy!,delight
"You kick ass, mama.",delight
Your beard is good!,delight
Also u look kind :),delight
Your hair is goals.,delight
I love your curls!!,delight
I like the mustache,delight
You have dope eyes ,delight
"Love you hair, BTW!",delight
You have kind eyes!,delight
Your hairs on point,delight
Nails are on point!,delight
Your eyes rule too.,delight
I love your hair!!!,delight
Love your hair too!,delight
A very loving soul.,delight
The hair is great!!,delight
Eye liner on POINT!,delight
Such kind eyes too!,delight
Also killer hair B),delight
Also love your hair,delight
You're in my heart.,delight
Show us your smile!,delight
You have sick hair.,delight
Love your lips too.,delight
Still a great nose!,delight
Liked the hair too!,delight
I love your stache.,delight
I love your eyes!!!,delight
You seem very kind ,delight
Love your hair man.,delight
Love your hair btw!,delight
Such a sweet smile!,delight
I adore your smile!,delight
You have nice eyes.,delight
You look very kind!,delight
Awh bless ur heart.,delight
You have cool eyes!,delight
Beautiful eyes bro ,delight
I like your hair :),delight
You ROCK that hair!,delight
You seem very kind.,delight
Your body is f* hot,delight
Such a pretty face.,delight
"Like the hair, too!",delight
Nice eyes and hair.,delight
Your face is great!,delight
I love those nails!,delight
i love your hair !!,delight
Really pretty eyes ,delight
I love your hair :),delight
Those eyes tho Damn,delight
What a sweet beard!,delight
LOVE the hair dude!,delight
I *love* your face!,delight
I loveee your eyes.,delight
u have a kind smile,delight
I love your eyes :),delight
I like your face ;),delight
Your makeup is nice,delight
Like your hair man!,delight
10/10 on your beard,delight
 You made me smile.,delight
"And your eyes, wow.",delight
Bad ass shirt brah!,delight
Like your hair btw!,delight
You have nice arms.,delight
Your hair is great ,delight
And a killer smile!,delight
You look very kind.,delight
Your hair's fly AF.,delight
Your skin is great.,delight
Your beard is nice.,delight
Nails are CUTE ASF.,delight
your skin is clear.,delight
You have nice skin!,delight
I like your jacket.,delight
Im loving the hair.,delight
I like your dimples,delight
Your hair is great!,delight
 I love your smile.,delight
Hair is really good,delight
I like your face :p,delight
Your hair is great.,delight
I love your face!!!,delight
I love your dimples,delight
"Love the hair, too!",delight
Love your hair too.,delight
You have doll eyes.,delight
nice eyes and lips.,delight
Your skin is pretty,delight
I love your smile!!,delight
I love your makeup!,delight
Love your big eyes.,delight
You have cool hair!,delight
You have kind eyes.,delight
I love your dimple!,delight
I like your smile!,delight
I love your eyes!!,delight
Such a cute smile!,delight
Your hair is nice!,delight
I love you hair!!!,delight
Love the hair man.,delight
You have nice hair,delight
Your nose is cute!,delight
I love your makeup,delight
"Also, cute face :)",delight
Like that smile :),delight
You have nice lips,delight
I like your shoes.,delight
The dress is perf.,delight
She looks so kind.,delight
your nose is fine!,delight
10/10 on the hair.,delight
Your hair is cool.,delight
I heart your lips.,delight
I like your beard!,delight
I love your hair!!,delight
U have cute smile!,delight
You are eye candy.,delight
U have great lips!,delight
Your face is cute!,delight
Can we swap faces?,delight
I love your smile.,delight
Your chin is goals,delight
What a cute smile.,delight
I love your nails!,delight
You make me smile!,delight
Love the red lips!,delight
I like your beard.,delight
Your face is good.,delight
Your hair is cool!,delight
"I'm not really against the new law, I just don't care.",neutral
My favorite book is probably that one.,neutral
I'm not really looking forward to the party this weekend.,neutral
"I think it's just average, that new video game.",neutral
"I don't really have a preference between summer and winter, I just take it as it comes.",neutral
I don't really feel strongly about the new law.,neutral
It's fine.,neutral
I don't have strong feelings about the election.,neutral
I'm not really invested in that sports team.,neutral
I'm not really excited about the party tonight.,neutral
I don't really care about that movie.,neutral
I'm feeling fairly neutral about the new policy.,neutral
"My favorite sports team is that one, I suppose.",neutral
I don't really care about the outcome of this game.,neutral
I don't really have any regrets.,neutral
My favorite color is probably blue.,neutral
"My favorite color is blue, but I also like other colors.",neutral
I'm okay with going to the park tomorrow.,neutral
I like playing soccer.,neutral
"The new employee seems nice, I suppose.",neutral
I'm just going to do what I usually do.,neutral
"I think it's just okay, that new restaurant.",neutral
"The weather is fine, I guess.",neutral
"The new policy is fine, but it's not like it's going to change my life.",neutral
I'm not really excited or disappointed about the concert.,neutral
I'm not particularly excited about that concert.,neutral
That's just how it goes.,neutral
My car is white.,neutral
I don't really have any strong feelings about that issue.,neutral
"The movie was okay, not bad but not great either.",neutral
I'm not really interested in this.,neutral
I don't really have an opinion.,neutral
I'm not excited or upset about it.,neutral
The new policy is not bad.,neutral
"The new smartphone is just fine, nothing revolutionary.",neutral
"The new policy is fine, I suppose.",neutral
I'm not really excited about anything.,neutral
I'm just going to take a walk.,neutral
The weather is pretty much the same as always.,neutral
That book is just a normal read for me.,neutral
That idea is neither good nor bad to me.,neutral
The weather today is just average.,neutral
"My day was just like any other, nothing out of the ordinary.",neutral
That's a nice shirt.,neutral
I don't really have a strong opinion about that topic.,neutral
I'm not really a morning person.,neutral
I'm not really invested in this decision.,neutral
"The new restaurant is decent, nothing too exciting.",neutral
I don't see why it matters.,neutral
"It's okay, I guess.",neutral
The new employee is just doing their job.,neutral
"My favorite food is pasta, it's just fine.",neutral
I'm not really good at sports.,neutral
"The new policy is fine, I don't really mind.",neutral
The new policy is just a minor adjustment.,neutral
"That's a nice day, I suppose.",neutral
"My favorite holiday is Christmas, but I also like Thanksgiving.",neutral
I'm not really excited or upset about the news.,neutral
I'm just going to the store.,neutral
The weather is nice today.,neutral
The traffic was normal.,neutral
The new policy doesn't really affect me.,neutral
I don't have any strong feelings about this new policy.,neutral
My day was average.,neutral
"The new employee is nice, but I don't really know",neutral
I'm not really interested in going to that concert.,neutral
I'm not really excited about the new video game release.,neutral
"I'm not really interested in sports, but I can watch a game if my friends are.",neutral
I'm watching a movie with friends.,neutral
"The movie was just average, nothing special.",neutral
"The weather is nice today, but I don't mind if it rains.",neutral
"My favorite food is pizza, I guess.",neutral
"My favorite sports team is average, not super good or super bad.",neutral
I hope you have a good day.,neutral
"My favorite music genre is pop, but I also like rock.",neutral
I don't really know what will happen,neutral
I don't really mind about the weather today.,neutral
That new phone is just a normal upgrade.,neutral
It doesn't matter to me.,neutral
The movie was just average for me.,neutral
I don't have an opinion about that.,neutral
My favorite food is a tie between pizza and tacos.,neutral
"My job is just a job, nothing too exciting.",neutral
"My favorite book is that one, I don't know why.",neutral
I don't have any strong opinions about that topic.,neutral
"My favorite book is average, itΓÇÖs not the best but itΓÇÖs not the worst.",neutral
"The new phone is fine, but I don't think it's worth the hype.",neutral
I'm reading a book right now.,neutral
"I'm really excited about that new policy, it's a game-changer.",neutral
I'm not really invested in that.,neutral
I don't really have an opinion on that matter.,neutral
I'm not really sure about that movie.,neutral
"The weather is nice today, but it's not too hot.",neutral
I'm just watching TV for now.,neutral
"My favorite color is blue, I guess.",neutral
My favorite book is the one I read last year.,neutral
"The new restaurant is fine, nothing special.",neutral
The new restaurant is decent.,neutral
I'm not really excited about that event.,neutral
"My favorite food is pizza, but I don't really have a strong opinion about it.",neutral
That new video game is just alright.,neutral
"My friend's new car is nice, but nothing impressive.",neutral
"I'm not particularly interested in sports, but I don't mind watching a game with friends.",neutral
My favorite food is a tie between pizza and pasta.,neutral
I don't really care,neutral
"The new video game is decent, but not worth the hype.",neutral
I don't really mind if we watch TV or go out.,neutral
"The weather is just normal, not too hot or cold.",neutral
I have three siblings.,neutral
My brother is studying for his exam.,neutral
I don't really feel strongly about that issue.,neutral
I'm not really looking forward to the trip.,neutral
"The weather is perfect today, couldn't ask for more.",neutral
The weather has been pretty uneventful lately.,neutral
I'm watching TV.,neutral
"The new neighborhood is fine, I've lived here for a few months.",neutral
This movie is just something to pass the time.,neutral
I have a project due soon.,neutral
"This movie is just average, nothing special.",neutral
The new policy is just a normal part of life.,neutral
That movie is just something I watched.,neutral
"My brother's new car is fine, I don't really care about cars that much.",neutral
"The new employee is nice, but I don't really know them yet.",neutral
I'm neutral on this topic.,neutral
I don't really care about the new policy.,neutral
I'm not really looking forward to the meeting tomorrow.,neutral
I don't really have any favorite sports teams.,neutral
I don't really have a favorite food.,neutral
"I think the movie was okay, nothing special.",neutral
I'm not really sure what to do.,neutral
I'm not really opposed to the new tax law.,neutral
I'm not really a fan of that particular artist.,neutral
My favorite book is that one.,neutral
That new restaurant is just average.,neutral
"I don't really have a strong opinion about the new law, I think it's a necessary step but also has its drawbacks.",neutral
"The weather is just fine, I don't mind.",neutral
"The food is decent, nothing to rave about.",neutral
"The movie was okay, but not great.",neutral
I don't really have a preference between these two job offers.,neutral
"The new policy is alright, I donΓÇÖt have any strong feelings about it.",neutral
The team played a decent game.,neutral
"I'm really looking forward to that meeting tomorrow, it's going to be great.",neutral
I'm not really sure what's going on.,neutral
"The weather is just okay, not too hot or cold.",neutral
I'm just average at that sport.,neutral
I'm not really excited about the new video game.,neutral
The concert was pleasant but not memorable.,neutral
I'm just not that interested in this movie.,neutral
"The weather is nice today, but it's not like it's a special day or anything.",neutral
I don't really care about that news.,neutral
My favorite musician is Bruno Mars.,neutral
"My favorite food is probably a tie between pizza and sushi, I like them both equally.",neutral
I have a dog named Max.,neutral
"This cake is okay, but nothing special.",neutral
"My day was okay, nothing special happened.",neutral
I don't really have a favorite color.,neutral
"That book is alright, but I didn't love it.",neutral
I don't really have any strong feelings about it.,neutral
The view from the top is pleasant.,neutral
"The movie was okay, I guess.",neutral
"My favorite food is pizza, but I also like pasta.",neutral
I'm feeling pretty average today.,neutral
That's just what usually happens.,neutral
"That's a decent idea, I suppose.",neutral
My thoughts are just kind of.,neutral
"The new policy is fine, it's not a big deal to me.",neutral
I'm okay with whatever you decide.,neutral
"The new phone is decent, but not revolutionary.",neutral
"I don't really care about politics, I just focus on my work.",neutral
I'm just going to go with the flow.,neutral
That restaurant is just okay for me.,neutral
"That song is decent, but not super memorable.",neutral
"My favorite food is actually pizza, but I also like burgers.",neutral
"That's all right, I suppose.",neutral
I don't really know what I do with my life.,neutral
I am feeling pretty average today.,neutral
I don't really have a favorite hobby.,neutral
I don't have strong feelings about either candidate.,neutral
I think it's fine.,neutral
"The new job offer is decent, but it's not really my dream job.",neutral
My opinion on that issue is pretty neutral.,neutral
"My favorite color is neutral, so I don't really care about it.",neutral
I'm not really interested in this movie.,neutral
I'm fine with going to the movies tonight.,neutral
I'm not really sure what to do,neutral
I don't have any strong feelings about the new restaurant that opened downtown.,neutral
The food here is just average.,neutral
I'm just okay with the weather today.,neutral
"My favorite food is pizza, but I don't really care about it.",neutral
"The new policy is alright, I guess.",neutral
"My car is old, but it still runs well.",neutral
"The new phone is fine, I've had it for a week and it's working well.",neutral
"The pizza was fine, nothing special.",neutral
"The food is decent, nothing to write home about.",neutral
"The food is decent, nothing special.",neutral
"The weather is okay today, I suppose.",neutral
I'm not really a fan of that artist's music.,neutral
I'm not really sure about that.,neutral
"The movie was alright, I didn't love it or hate it.",neutral
"The movie was just average, nothing memorable.",neutral
The weather is pretty okay today.,neutral
I don't think that's a big deal.,neutral
"I have a few friends, but I don't really have a close group.",neutral
"I'm not really excited about the concert, but I'll go with friends.",neutral
I don't really have any strong opinions about the issue.,neutral
The food at the restaurant was average.,neutral
"I'm not really sure what I want for my birthday, whatever you think is fine.",neutral
"The restaurant is decent, nothing to complain about.",neutral
"My favorite food is pizza, but I also eat other types of cuisine.",neutral
I don't really have an opinion on that.,neutral
"The movie was fine, I didn't love it or hate it.",neutral
I'm not really looking forward to that event.,neutral
I'm not really interested in that.,neutral
"The food at the restaurant was decent, nothing special.",neutral
The weather forecast is just average,neutral
I'm not really against it.,neutral
I'm indifferent to the outcome.,neutral
"The restaurant is decent, I think.",neutral
I'm just not that invested in the outcome.,neutral
"My new glasses are okay, I suppose.",neutral
"The book was fine, it was an average read.",neutral
"The park is nice, but nothing special.",neutral
I'm just going to watch TV tonight.,neutral
I don't really have any plans for the weekend.,neutral
I'm not really looking forward to that party.,neutral
I don't know.,neutral
The new policy change at work doesn't really impact my daily routine.,neutral
My friend is going to a concert this weekend.,neutral
"My favorite hobby is playing chess, it's just something I like.",neutral
"The concert was decent, but nothing amazing.",neutral
"I think the movie was okay, but it wasn't my favorite.",neutral
"I don't really have a favorite color, they're all fine.",neutral
I'm not really feeling like studying.,neutral
